x-position,y-position,x-velocity,y-velocity,x-observable,y-observable
-7301.30,2973.10,-2.40,5.30,-7301.93,2973.39
-7303.60,2978.50,-2.30,5.40,-7303.65,2978.15
-7305.90,2984.00,-2.30,5.50,-7305.99,2982.72
-7308.20,2989.50,-2.30,5.50,-7309.08,2988.64
-7310.60,2995.00,-2.40,5.50,-7310.25,2996.75
-7313.00,3000.40,-2.40,5.40,-7314.72,3000.71
-7315.40,3005.80,-2.40,5.40,-7316.54,3006.59
-7317.90,3011.20,-2.50,5.40,-7319.40,3010.73
-7320.30,3016.70,-2.40,5.50,-7319.14,3018.53
-7322.80,3022.10,-2.50,5.40,-7323.43,3022.15
-7325.40,3027.50,-2.60,5.40,-7324.30,3025.72
-7328.00,3032.90,-2.60,5.40,-7329.03,3034.14
-7330.60,3038.30,-2.60,5.40,-7330.66,3039.07
-7333.10,3043.70,-2.50,5.40,-7330.87,3043.17
-7335.50,3049.10,-2.40,5.40,-7335.89,3048.56
-7337.90,3054.50,-2.40,5.40,-7336.93,3054.72
-7340.20,3060.00,-2.30,5.50,-7340.33,3059.09
-7342.50,3065.50,-2.30,5.50,-7341.43,3065.34
-7344.70,3071.10,-2.20,5.60,-7345.63,3070.99
-7346.90,3076.70,-2.20,5.60,-7346.08,3078.40
-7349.10,3082.30,-2.20,5.60,-7350.01,3083.09
-7351.30,3087.90,-2.20,5.60,-7351.62,3087.77
-7353.50,3093.50,-2.20,5.60,-7352.69,3093.52
-7355.70,3099.10,-2.20,5.60,-7355.30,3100.07
-7358.00,3104.70,-2.30,5.60,-7359.68,3103.76
-7360.30,3110.40,-2.30,5.70,-7358.30,3112.67
-7362.60,3116.20,-2.30,5.80,-7360.42,3115.31
-7364.80,3122.10,-2.20,5.90,-7364.15,3121.69
-7367.00,3128.00,-2.20,5.90,-7365.52,3124.47
-7369.20,3133.90,-2.20,5.90,-7368.74,3133.44
-7371.30,3139.90,-2.10,6.00,-7370.98,3141.52
-7373.40,3145.90,-2.10,6.00,-7373.61,3145.65
-7375.40,3151.90,-2.00,6.00,-7375.15,3153.01
-7377.40,3157.90,-2.00,6.00,-7376.47,3156.94
-7379.40,3163.90,-2.00,6.00,-7379.59,3165.28
-7381.40,3170.00,-2.00,6.10,-7380.16,3169.86
-7383.50,3176.20,-2.10,6.20,-7382.59,3175.33
-7385.60,3182.40,-2.10,6.20,-7387.82,3182.12
-7387.70,3188.70,-2.10,6.30,-7387.96,3188.22
-7389.90,3195.00,-2.20,6.30,-7390.34,3195.96
-7392.10,3201.30,-2.20,6.30,-7391.52,3200.98
-7394.20,3207.60,-2.10,6.30,-7394.90,3208.15
-7396.30,3214.00,-2.10,6.40,-7395.60,3211.89
-7398.40,3220.40,-2.10,6.40,-7398.30,3222.06
-7400.60,3226.70,-2.20,6.30,-7400.18,3226.77
-7402.80,3233.00,-2.20,6.30,-7403.01,3231.99
-7404.90,3239.20,-2.10,6.20,-7404.57,3238.79
-7406.90,3245.40,-2.00,6.20,-7407.30,3245.32
-7408.90,3251.70,-2.00,6.30,-7409.59,3251.93
-7410.90,3258.00,-2.00,6.30,-7411.73,3257.98
-7412.90,3264.30,-2.00,6.30,-7413.17,3265.97
-7414.80,3270.70,-1.90,6.40,-7414.64,3268.80
-7416.60,3277.10,-1.80,6.40,-7417.30,3276.77
-7418.50,3283.50,-1.90,6.40,-7416.35,3285.17
-7420.40,3289.90,-1.90,6.40,-7422.16,3290.63
-7422.20,3296.20,-1.80,6.30,-7423.27,3294.83
-7424.00,3302.50,-1.80,6.30,-7422.99,3301.57
-7425.80,3308.90,-1.80,6.40,-7426.25,3309.37
-7427.60,3315.30,-1.80,6.40,-7427.11,3315.45
-7429.40,3321.70,-1.80,6.40,-7429.58,3322.26
-7431.20,3328.00,-1.80,6.30,-7430.15,3328.41
-7433.00,3334.30,-1.80,6.30,-7432.72,3332.01
-7434.80,3340.60,-1.80,6.30,-7435.04,3339.45
-7436.70,3346.80,-1.90,6.20,-7437.19,3346.85
-7438.50,3353.10,-1.80,6.30,-7438.65,3353.00
-7440.30,3359.50,-1.80,6.40,-7442.32,3358.78
-7442.10,3365.90,-1.80,6.40,-7441.22,3366.22
-7443.90,3372.30,-1.80,6.40,-7443.74,3371.90
-7445.70,3378.70,-1.80,6.40,-7446.48,3378.01
-7447.50,3385.20,-1.80,6.50,-7448.46,3384.27
-7449.30,3391.70,-1.80,6.50,-7448.61,3390.46
-7451.10,3398.30,-1.80,6.60,-7448.72,3398.52
-7452.90,3404.80,-1.80,6.50,-7453.60,3405.23
-7454.70,3411.20,-1.80,6.40,-7455.32,3409.95
-7456.50,3417.70,-1.80,6.50,-7457.01,3416.49
-7458.30,3424.30,-1.80,6.60,-7458.62,3422.49
-7460.10,3430.90,-1.80,6.60,-7463.71,3431.44
-7461.90,3437.60,-1.80,6.70,-7460.55,3436.39
-7463.80,3444.30,-1.90,6.70,-7464.04,3443.78
-7465.70,3450.90,-1.90,6.60,-7467.10,3451.29
-7467.60,3457.40,-1.90,6.50,-7466.58,3455.77
-7469.50,3463.90,-1.90,6.50,-7469.47,3464.39
-7471.40,3470.40,-1.90,6.50,-7472.32,3470.63
-7473.40,3477.00,-2.00,6.60,-7471.86,3478.33
-7475.30,3483.60,-1.90,6.60,-7475.65,3483.59
-7477.30,3490.20,-2.00,6.60,-7478.79,3488.85
-7479.40,3496.80,-2.10,6.60,-7480.05,3495.99
-7481.50,3503.50,-2.10,6.70,-7481.69,3504.80
-7483.60,3510.20,-2.10,6.70,-7483.95,3510.14
-7485.60,3516.80,-2.00,6.60,-7485.04,3516.90
-7487.60,3523.40,-2.00,6.60,-7489.09,3524.41
-7489.70,3530.00,-2.10,6.60,-7490.38,3530.27
-7491.80,3536.60,-2.10,6.60,-7491.41,3538.12
-7493.90,3543.20,-2.10,6.60,-7494.73,3542.59
-7495.90,3549.80,-2.00,6.60,-7497.16,3551.93
-7498.00,3556.40,-2.10,6.60,-7497.82,3557.21
-7500.10,3563.10,-2.10,6.70,-7500.92,3562.82
-7502.20,3569.80,-2.10,6.70,-7503.88,3570.20
-7504.30,3576.50,-2.10,6.70,-7505.08,3576.96
-7506.50,3583.20,-2.20,6.70,-7507.52,3582.42
-7508.80,3589.90,-2.30,6.70,-7509.25,3588.50
-7511.10,3596.50,-2.30,6.60,-7511.70,3596.91
-7513.40,3603.10,-2.30,6.60,-7512.45,3604.49
-7515.70,3609.70,-2.30,6.60,-7514.68,3610.08
-7517.90,3616.30,-2.20,6.60,-7517.37,3614.39
-7520.00,3622.80,-2.10,6.50,-7519.50,3621.39
-7522.10,3629.30,-2.10,6.50,-7523.98,3629.69
-7524.30,3635.80,-2.20,6.50,-7524.77,3634.76
-7526.50,3642.40,-2.20,6.60,-7528.00,3641.84
-7528.60,3649.00,-2.10,6.60,-7528.17,3648.21
-7530.70,3655.70,-2.10,6.70,-7529.66,3654.97
-7532.80,3662.40,-2.10,6.70,-7533.68,3663.59
-7534.80,3669.20,-2.00,6.80,-7533.87,3669.93
-7536.80,3675.90,-2.00,6.70,-7538.84,3675.00
-7538.80,3682.50,-2.00,6.60,-7539.32,3681.07
-7540.80,3689.00,-2.00,6.50,-7540.77,3690.94
-7542.80,3695.50,-2.00,6.50,-7541.76,3694.94
-7544.80,3701.90,-2.00,6.40,-7544.06,3703.38
-7546.80,3708.30,-2.00,6.40,-7547.02,3708.14
-7548.70,3714.70,-1.90,6.40,-7548.62,3713.89
-7550.60,3721.20,-1.90,6.50,-7550.11,3722.08
-7552.40,3727.70,-1.80,6.50,-7551.99,3727.65
-7554.10,3734.20,-1.70,6.50,-7553.05,3736.11
-7555.80,3740.80,-1.70,6.60,-7555.41,3740.64
-7557.50,3747.40,-1.70,6.60,-7556.23,3747.69
-7559.30,3754.00,-1.80,6.60,-7559.42,3754.55
-7561.00,3760.60,-1.70,6.60,-7561.13,3759.48
-7562.70,3767.20,-1.70,6.60,-7561.92,3766.53
-7564.40,3773.80,-1.70,6.60,-7565.23,3772.24
-7566.10,3780.30,-1.70,6.50,-7565.89,3779.50
-7567.80,3786.90,-1.70,6.60,-7567.66,3787.38
-7569.40,3793.50,-1.60,6.60,-7568.32,3792.50
-7571.00,3800.10,-1.60,6.60,-7570.83,3800.54
-7572.60,3806.70,-1.60,6.60,-7573.22,3806.33
-7574.20,3813.30,-1.60,6.60,-7573.29,3811.93
-7575.80,3819.90,-1.60,6.60,-7575.59,3818.56
-7577.40,3826.50,-1.60,6.60,-7578.21,3824.17
-7579.10,3833.10,-1.70,6.60,-7576.90,3832.55
-7580.80,3839.80,-1.70,6.70,-7580.46,3839.28
-7582.50,3846.60,-1.70,6.80,-7580.89,3845.95
-7584.30,3853.40,-1.80,6.80,-7584.61,3853.63
-7586.10,3860.20,-1.80,6.80,-7586.14,3860.80
-7587.80,3866.90,-1.70,6.70,-7588.40,3867.55
-7589.50,3873.60,-1.70,6.70,-7589.57,3873.49
-7591.10,3880.20,-1.60,6.60,-7592.66,3881.10
-7592.70,3886.90,-1.60,6.70,-7593.19,3888.32
-7594.30,3893.60,-1.60,6.70,-7594.58,3894.50
-7595.90,3900.40,-1.60,6.80,-7596.47,3900.18
-7597.40,3907.20,-1.50,6.80,-7596.67,3905.86
-7598.90,3914.10,-1.50,6.90,-7596.85,3914.82
-7600.50,3921.00,-1.60,6.90,-7598.79,3922.15
-7602.10,3927.80,-1.60,6.80,-7601.62,3931.07
-7603.70,3934.60,-1.60,6.80,-7603.61,3933.49
-7605.20,3941.40,-1.50,6.80,-7606.30,3940.63
-7606.70,3948.10,-1.50,6.70,-7605.58,3949.36
-7608.20,3954.80,-1.50,6.70,-7608.62,3954.89
-7609.70,3961.50,-1.50,6.70,-7610.92,3961.84
-7611.10,3968.30,-1.40,6.80,-7610.77,3968.38
-7612.50,3975.00,-1.40,6.70,-7612.94,3975.68
-7613.90,3981.70,-1.40,6.70,-7613.27,3981.32
-7615.40,3988.30,-1.50,6.60,-7614.96,3987.22
-7616.90,3994.90,-1.50,6.60,-7617.98,3994.81
-7618.50,4001.50,-1.60,6.60,-7618.58,3999.07
-7620.10,4008.10,-1.60,6.60,-7619.85,4007.76
-7621.80,4014.70,-1.70,6.60,-7623.05,4015.19
-7623.50,4021.40,-1.70,6.70,-7625.07,4021.24
-7625.30,4028.10,-1.80,6.70,-7626.20,4029.38
-7627.00,4034.80,-1.70,6.70,-7627.24,4034.75
-7628.70,4041.50,-1.70,6.70,-7628.46,4041.02
-7630.40,4048.20,-1.70,6.70,-7630.20,4048.86
-7632.10,4054.90,-1.70,6.70,-7632.08,4055.49
-7633.70,4061.50,-1.60,6.60,-7632.94,4061.10
-7635.20,4068.10,-1.50,6.60,-7634.76,4068.87
-7636.70,4074.60,-1.50,6.50,-7636.29,4074.05
-7638.20,4081.10,-1.50,6.50,-7638.75,4081.24
-7639.70,4087.60,-1.50,6.50,-7639.83,4091.04
-7641.30,4094.10,-1.60,6.50,-7639.87,4093.77
-7643.00,4100.60,-1.70,6.50,-7645.45,4099.72
-7644.70,4107.10,-1.70,6.50,-7644.73,4106.33
-7646.50,4113.50,-1.80,6.40,-7646.09,4112.96
-7648.40,4119.90,-1.90,6.40,-7647.96,4119.95
-7650.30,4126.20,-1.90,6.30,-7650.93,4127.06
-7652.20,4132.40,-1.90,6.20,-7650.72,4131.62
-7654.00,4138.60,-1.80,6.20,-7653.91,4138.11
-7655.90,4144.90,-1.90,6.30,-7656.35,4144.10
-7657.80,4151.20,-1.90,6.30,-7657.74,4153.22
-7659.80,4157.50,-2.00,6.30,-7661.04,4158.57
-7661.80,4163.80,-2.00,6.30,-7661.98,4162.48
-7663.80,4170.10,-2.00,6.30,-7663.10,4169.81
-7665.90,4176.30,-2.10,6.20,-7666.69,4176.41
-7668.10,4182.50,-2.20,6.20,-7669.43,4182.95
-7670.30,4188.70,-2.20,6.20,-7670.68,4187.83
-7672.60,4194.90,-2.30,6.20,-7673.02,4193.86
-7674.90,4201.00,-2.30,6.10,-7674.76,4202.58
-7677.20,4207.20,-2.30,6.20,-7676.63,4207.52
-7679.40,4213.50,-2.20,6.30,-7679.33,4213.42
-7681.70,4219.70,-2.30,6.20,-7681.15,4219.25
-7684.00,4225.90,-2.30,6.20,-7684.40,4225.60
-7686.20,4232.10,-2.20,6.20,-7687.58,4230.58
-7688.50,4238.30,-2.30,6.20,-7689.77,4238.12
-7690.80,4244.50,-2.30,6.20,-7692.56,4243.96
-7693.10,4250.70,-2.30,6.20,-7693.09,4253.11
-7695.40,4256.90,-2.30,6.20,-7695.01,4257.46
-7697.70,4263.10,-2.30,6.20,-7699.51,4263.24
-7700.00,4269.30,-2.30,6.20,-7700.85,4271.08
-7702.30,4275.60,-2.30,6.30,-7703.60,4275.51
-7704.70,4281.90,-2.40,6.30,-7704.61,4281.93
-7707.10,4288.10,-2.40,6.20,-7707.57,4288.69
-7709.40,4294.40,-2.30,6.30,-7709.16,4294.16
-7711.70,4300.70,-2.30,6.30,-7712.46,4301.83
-7714.10,4307.00,-2.40,6.30,-7712.94,4306.70
-7716.50,4313.30,-2.40,6.30,-7717.86,4314.19
-7718.90,4319.70,-2.40,6.40,-7718.68,4320.37
-7721.20,4326.00,-2.30,6.30,-7721.39,4325.66
-7723.50,4332.30,-2.30,6.30,-7721.33,4332.34
-7725.80,4338.60,-2.30,6.30,-7726.05,4337.70
-7728.10,4345.00,-2.30,6.40,-7729.21,4347.14
-7730.40,4351.40,-2.30,6.40,-7729.61,4350.24
-7732.70,4357.80,-2.30,6.40,-7733.01,4358.93
-7735.00,4364.20,-2.30,6.40,-7735.63,4363.58
-7737.30,4370.60,-2.30,6.40,-7737.42,4370.67
-7739.60,4377.10,-2.30,6.50,-7738.83,4376.16
-7741.90,4383.60,-2.30,6.50,-7740.40,4384.33
-7744.20,4390.10,-2.30,6.50,-7743.86,4389.66
-7746.60,4396.60,-2.40,6.50,-7746.70,4396.89
-7749.10,4403.20,-2.50,6.60,-7748.68,4405.36
-7751.70,4409.80,-2.60,6.60,-7751.71,4410.60
-7754.30,4416.40,-2.60,6.60,-7754.63,4416.35
-7756.90,4423.00,-2.60,6.60,-7757.52,4422.76
-7759.50,4429.60,-2.60,6.60,-7759.14,4427.97
-7762.20,4436.10,-2.70,6.50,-7762.58,4437.70
-7764.90,4442.60,-2.70,6.50,-7766.76,4442.49
-7767.50,4449.00,-2.60,6.40,-7768.46,4449.04
-7770.10,4455.40,-2.60,6.40,-7770.91,4455.34
-7772.70,4461.80,-2.60,6.40,-7772.31,4461.80
-7775.30,4468.20,-2.60,6.40,-7774.81,4467.99
-7777.90,4474.50,-2.60,6.30,-7778.98,4473.65
-7780.40,4480.80,-2.50,6.30,-7780.47,4480.33
-7782.90,4487.20,-2.50,6.40,-7782.82,4486.49
-7785.40,4493.60,-2.50,6.40,-7785.46,4494.31
-7787.90,4500.00,-2.50,6.40,-7786.74,4499.78
-7790.40,4506.40,-2.50,6.40,-7790.36,4506.27
-7792.90,4512.80,-2.50,6.40,-7791.73,4512.46
-7795.30,4519.10,-2.40,6.30,-7794.32,4519.24
-7797.70,4525.40,-2.40,6.30,-7798.17,4524.28
-7800.10,4531.70,-2.40,6.30,-7801.02,4532.53
-7802.50,4538.10,-2.40,6.40,-7801.72,4538.47
-7804.90,4544.40,-2.40,6.30,-7802.74,4544.73
-7807.40,4550.80,-2.50,6.40,-7806.14,4550.69
-7809.90,4557.20,-2.50,6.40,-7809.43,4556.65
-7812.40,4563.60,-2.50,6.40,-7812.10,4563.66
-7814.90,4569.90,-2.50,6.30,-7815.26,4567.91
-7817.30,4576.30,-2.40,6.40,-7818.49,4577.09
-7819.70,4582.70,-2.40,6.40,-7820.41,4579.52
-7822.10,4589.00,-2.40,6.30,-7820.27,4590.41
-7824.50,4595.30,-2.40,6.30,-7823.97,4595.72
-7826.90,4601.70,-2.40,6.40,-7827.63,4601.57
-7829.30,4608.00,-2.40,6.30,-7829.45,4607.48
-7831.70,4614.30,-2.40,6.30,-7831.63,4614.12
-7834.10,4620.60,-2.40,6.30,-7834.84,4619.85
-7836.40,4626.80,-2.30,6.20,-7837.85,4626.88
-7838.80,4633.00,-2.40,6.20,-7839.39,4630.79
-7841.20,4639.20,-2.40,6.20,-7842.64,4639.34
-7843.70,4645.30,-2.50,6.10,-7845.22,4645.40
-7846.20,4651.40,-2.50,6.10,-7847.26,4649.93
-7848.70,4657.50,-2.50,6.10,-7849.34,4659.36
-7851.20,4663.60,-2.50,6.10,-7851.72,4662.57
-7853.70,4669.70,-2.50,6.10,-7852.78,4669.14
-7856.20,4675.90,-2.50,6.20,-7854.58,4676.77
-7858.70,4682.10,-2.50,6.20,-7859.52,4683.46
-7861.20,4688.30,-2.50,6.20,-7859.94,4687.26
-7863.60,4694.50,-2.40,6.20,-7864.41,4692.70
-7865.90,4700.80,-2.30,6.30,-7865.43,4701.32
-7868.10,4707.20,-2.20,6.40,-7866.08,4705.92
-7870.30,4713.50,-2.20,6.30,-7871.44,4712.65
-7872.60,4719.70,-2.30,6.20,-7872.33,4720.49
-7875.00,4725.90,-2.40,6.20,-7877.08,4727.16
-7877.40,4732.10,-2.40,6.20,-7877.57,4732.13
-7879.70,4738.30,-2.30,6.20,-7880.11,4738.08
-7882.00,4744.40,-2.30,6.10,-7880.53,4745.05
-7884.20,4750.40,-2.20,6.00,-7884.23,4752.35
-7886.50,4756.40,-2.30,6.00,-7885.15,4757.34
-7888.80,4762.40,-2.30,6.00,-7889.09,4761.90
-7891.20,4768.40,-2.40,6.00,-7891.31,4767.89
-7893.60,4774.40,-2.40,6.00,-7893.89,4773.70
-7896.00,4780.40,-2.40,6.00,-7894.31,4780.94
-7898.40,4786.40,-2.40,6.00,-7899.58,4785.35
-7900.80,4792.40,-2.40,6.00,-7900.51,4793.10
-7903.20,4798.50,-2.40,6.10,-7903.00,4798.50
-7905.70,4804.70,-2.50,6.20,-7906.99,4805.12
-7908.10,4810.90,-2.40,6.20,-7907.43,4811.18
-7910.50,4817.20,-2.40,6.30,-7910.53,4816.70
-7912.90,4823.60,-2.40,6.40,-7913.36,4823.48
-7915.40,4830.00,-2.50,6.40,-7915.77,4829.43
-7917.90,4836.40,-2.50,6.40,-7919.19,4836.98
-7920.50,4842.80,-2.60,6.40,-7920.24,4843.37
-7923.10,4849.10,-2.60,6.30,-7923.91,4851.31
-7925.70,4855.30,-2.60,6.20,-7925.47,4856.48
-7928.20,4861.50,-2.50,6.20,-7926.89,4861.64
-7930.60,4867.70,-2.40,6.20,-7929.98,4867.00
-7933.00,4873.90,-2.40,6.20,-7931.48,4874.44
-7935.30,4880.10,-2.30,6.20,-7934.85,4879.90
-7937.60,4886.30,-2.30,6.20,-7936.47,4887.08
-7940.00,4892.50,-2.40,6.20,-7939.35,4892.66
-7942.50,4898.80,-2.50,6.30,-7942.23,4898.54
-7945.00,4905.10,-2.50,6.30,-7944.04,4904.22
-7947.50,4911.30,-2.50,6.20,-7945.30,4911.58
-7950.00,4917.40,-2.50,6.10,-7948.64,4917.67
-7952.40,4923.50,-2.40,6.10,-7950.88,4924.61
-7954.70,4929.60,-2.30,6.10,-7954.50,4928.78
-7957.00,4935.70,-2.30,6.10,-7958.34,4936.50
-7959.30,4941.80,-2.30,6.10,-7958.47,4942.23
-7961.50,4947.90,-2.20,6.10,-7961.08,4946.23
-7963.80,4954.00,-2.30,6.10,-7963.27,4952.61
-7966.10,4960.00,-2.30,6.00,-7964.95,4961.22
-7968.40,4966.10,-2.30,6.10,-7966.50,4964.95
-7970.70,4972.10,-2.30,6.00,-7971.21,4973.35
-7973.00,4978.20,-2.30,6.10,-7971.28,4977.13
-7975.30,4984.20,-2.30,6.00,-7974.08,4984.51
-7977.50,4990.20,-2.20,6.00,-7976.43,4990.19
-7979.60,4996.30,-2.10,6.10,-7978.96,4995.17
-7981.60,5002.40,-2.00,6.10,-7981.88,5003.43
-7983.50,5008.40,-1.90,6.00,-7981.61,5008.71
-7985.30,5014.40,-1.80,6.00,-7985.45,5013.97
-7987.10,5020.40,-1.80,6.00,-7987.28,5020.68
-7988.90,5026.30,-1.80,5.90,-7989.69,5026.75
-7990.70,5032.10,-1.80,5.80,-7988.47,5032.43
-7992.40,5038.00,-1.70,5.90,-7992.09,5037.91
-7994.00,5043.90,-1.60,5.90,-7995.63,5043.22
-7995.50,5049.70,-1.50,5.80,-7993.21,5048.70
-7997.00,5055.40,-1.50,5.70,-7997.33,5054.56
-7998.50,5061.10,-1.50,5.70,-7998.30,5061.68
-8000.00,5066.80,-1.50,5.70,-7998.72,5066.40
-8001.60,5072.50,-1.60,5.70,-8002.52,5074.25
-8003.30,5078.20,-1.70,5.70,-8005.37,5080.13
-8005.00,5083.90,-1.70,5.70,-8004.55,5082.48
-8006.70,5089.60,-1.70,5.70,-8005.46,5088.76
-8008.50,5095.30,-1.80,5.70,-8008.79,5095.15
-8010.30,5100.90,-1.80,5.60,-8010.77,5102.09
-8012.10,5106.60,-1.80,5.70,-8012.63,5106.35
-8014.00,5112.30,-1.90,5.70,-8013.58,5112.76
-8015.90,5118.00,-1.90,5.70,-8016.51,5118.28
-8017.80,5123.80,-1.90,5.80,-8017.10,5122.69
-8019.70,5129.50,-1.90,5.70,-8017.35,5128.22
-8021.60,5135.20,-1.90,5.70,-8021.57,5133.63
-8023.40,5140.90,-1.80,5.70,-8023.59,5139.20
-8025.20,5146.60,-1.80,5.70,-8027.14,5145.75
-8027.00,5152.30,-1.80,5.70,-8027.85,5154.20
-8028.80,5158.10,-1.80,5.80,-8028.89,5158.11
-8030.60,5163.90,-1.80,5.80,-8030.75,5163.19
-8032.40,5169.70,-1.80,5.80,-8032.97,5170.67
-8034.20,5175.50,-1.80,5.80,-8034.61,5174.16
-8035.90,5181.30,-1.70,5.80,-8034.39,5181.70
-8037.70,5187.00,-1.80,5.70,-8037.83,5185.07
-8039.50,5192.80,-1.80,5.80,-8040.27,5194.25
-8041.40,5198.60,-1.90,5.80,-8043.91,5197.76
-8043.30,5204.30,-1.90,5.70,-8042.22,5204.08
-8045.20,5210.10,-1.90,5.80,-8044.14,5210.06
-8047.00,5215.80,-1.80,5.70,-8045.63,5214.21
-8048.90,5221.50,-1.90,5.70,-8049.93,5221.09
-8050.80,5227.10,-1.90,5.60,-8050.79,5228.19
-8052.80,5232.60,-2.00,5.50,-8053.54,5234.85
-8054.90,5238.00,-2.10,5.40,-8053.89,5237.63
-8057.00,5243.30,-2.10,5.30,-8057.39,5244.50
-8059.10,5248.50,-2.10,5.20,-8059.38,5248.62
-8061.10,5253.60,-2.00,5.10,-8061.18,5253.58
-8063.10,5258.60,-2.00,5.00,-8063.14,5260.25
-8065.10,5263.50,-2.00,4.90,-8063.45,5263.60
-8067.10,5268.40,-2.00,4.90,-8067.69,5269.73
-8069.10,5273.40,-2.00,5.00,-8069.03,5274.00
-8071.00,5278.40,-1.90,5.00,-8070.55,5278.56
-8072.80,5283.40,-1.80,5.00,-8073.54,5284.43
-8074.60,5288.40,-1.80,5.00,-8074.88,5288.54
-8076.30,5293.50,-1.70,5.10,-8075.35,5294.07
-8078.10,5298.60,-1.80,5.10,-8078.38,5297.96
-8079.80,5303.70,-1.70,5.10,-8079.78,5304.13
-8081.40,5308.90,-1.60,5.20,-8079.64,5310.04
-8083.00,5314.10,-1.60,5.20,-8083.38,5314.95
-8084.60,5319.30,-1.60,5.20,-8085.85,5318.95
-8086.20,5324.50,-1.60,5.20,-8086.19,5325.16
-8087.80,5329.70,-1.60,5.20,-8086.53,5328.84
-8089.40,5334.90,-1.60,5.20,-8088.73,5335.34
-8091.00,5340.10,-1.60,5.20,-8091.04,5341.97
-8092.60,5345.40,-1.60,5.30,-8093.67,5346.29
-8094.20,5350.70,-1.60,5.30,-8094.52,5351.29
-8095.80,5356.00,-1.60,5.30,-8096.38,5355.83
-8097.40,5361.20,-1.60,5.20,-8097.02,5360.97
-8099.00,5366.40,-1.60,5.20,-8098.06,5367.44
-8100.60,5371.60,-1.60,5.20,-8100.64,5372.51
-8102.10,5376.70,-1.50,5.10,-8102.26,5376.99
-8103.60,5381.70,-1.50,5.00,-8103.78,5382.01
-8105.10,5386.80,-1.50,5.10,-8104.73,5387.51
-8106.60,5392.00,-1.50,5.20,-8106.21,5393.40
-8108.00,5397.30,-1.40,5.30,-8107.22,5397.80
-8109.40,5402.60,-1.40,5.30,-8109.64,5403.33
-8110.80,5407.90,-1.40,5.30,-8109.89,5407.27
-8112.30,5413.30,-1.50,5.40,-8111.75,5413.58
-8113.90,5418.70,-1.60,5.40,-8114.47,5418.03
-8115.50,5424.10,-1.60,5.40,-8114.99,5424.55
-8117.20,5429.50,-1.70,5.40,-8117.09,5428.24
-8119.00,5435.00,-1.80,5.50,-8118.40,5434.52
-8120.70,5440.60,-1.70,5.60,-8119.25,5442.57
-8122.40,5446.10,-1.70,5.50,-8123.78,5445.25
-8124.20,5451.60,-1.80,5.50,-8123.85,5451.00
-8126.10,5457.10,-1.90,5.50,-8125.70,5455.74
-8128.00,5462.50,-1.90,5.40,-8129.73,5462.10
-8129.90,5467.90,-1.90,5.40,-8129.90,5466.30
-8131.90,5473.40,-2.00,5.50,-8130.46,5473.22
-8133.90,5478.90,-2.00,5.50,-8134.35,5477.77
-8136.00,5484.50,-2.10,5.60,-8136.67,5486.43
-8138.10,5490.10,-2.10,5.60,-8139.67,5491.14
-8140.20,5495.70,-2.10,5.60,-8141.03,5496.43
-8142.20,5501.30,-2.00,5.60,-8142.05,5502.32
-8144.20,5506.90,-2.00,5.60,-8142.77,5508.93
-8146.20,5512.40,-2.00,5.50,-8148.65,5513.06
-8148.10,5517.80,-1.90,5.40,-8149.03,5516.38
-8150.00,5523.20,-1.90,5.40,-8149.59,5524.38
-8151.90,5528.60,-1.90,5.40,-8150.30,5527.04
-8153.80,5534.00,-1.90,5.40,-8154.62,5534.18
-8155.80,5539.40,-2.00,5.40,-8156.12,5539.26
-8157.80,5544.80,-2.00,5.40,-8156.58,5546.52
-8159.70,5550.20,-1.90,5.40,-8159.03,5550.51
-8161.50,5555.70,-1.80,5.50,-8160.84,5554.51
-8163.30,5561.30,-1.80,5.60,-8164.54,5561.56
-8165.10,5566.90,-1.80,5.60,-8164.62,5568.34
-8166.90,5572.40,-1.80,5.50,-8165.91,5572.40
-8168.70,5577.90,-1.80,5.50,-8168.83,5579.06
-8170.60,5583.50,-1.90,5.60,-8171.00,5582.00
-8172.50,5589.10,-1.90,5.60,-8172.21,5587.89
-8174.50,5594.70,-2.00,5.60,-8176.00,5595.86
-8176.50,5600.30,-2.00,5.60,-8175.97,5599.05
-8178.50,5606.00,-2.00,5.70,-8177.59,5607.02
-8180.50,5611.80,-2.00,5.80,-8180.47,5609.97
-8182.40,5617.60,-1.90,5.80,-8183.13,5618.26
-8184.30,5623.40,-1.90,5.80,-8184.35,5622.68
-8186.20,5629.20,-1.90,5.80,-8186.48,5628.21
-8188.10,5635.10,-1.90,5.90,-8188.19,5636.39
-8189.90,5641.00,-1.80,5.90,-8189.68,5641.22
-8191.60,5647.00,-1.70,6.00,-8189.67,5645.49
-8193.40,5652.90,-1.80,5.90,-8194.63,5651.73
-8195.20,5658.70,-1.80,5.80,-8193.78,5657.57
-8196.90,5664.50,-1.70,5.80,-8197.06,5664.26
-8198.60,5670.30,-1.70,5.80,-8199.86,5669.06
-8200.30,5676.20,-1.70,5.90,-8200.34,5677.29
-8201.90,5682.10,-1.60,5.90,-8202.21,5682.42
-8203.60,5688.00,-1.70,5.90,-8204.45,5688.76
-8205.30,5693.90,-1.70,5.90,-8205.53,5694.62
-8207.00,5699.90,-1.70,6.00,-8206.80,5700.29
-8208.60,5705.90,-1.60,6.00,-8208.24,5705.70
-8210.10,5711.90,-1.50,6.00,-8208.76,5711.33
